ruid,rid,start_date,end_date
1529.0,2.0,4/7/2023,4/13/2023
1530.0,225.0,11/14/2023,11/21/2023
1531.0,164.0,11/9/2022,11/20/2022
1532.0,6.0,10/25/2021,10/31/2021
1533.0,424.0,8/5/2019,8/14/2019
1534.0,410.0,11/4/2023,11/7/2023
1535.0,131.0,2/17/2021,2/20/2021
1536.0,212.0,5/14/2022,5/27/2022
1537.0,81.0,10/30/2023,11/11/2023
1538.0,131.0,12/21/2019,1/2/2020
1540.0,282.0,10/20/2023,11/2/2023
1541.0,370.0,5/6/2020,5/20/2020
1542.0,34.0,11/2/2020,11/8/2020
1543.0,103.0,2/14/2022,2/19/2022
1544.0,361.0,5/25/2020,5/30/2020
1545.0,303.0,9/30/2023,10/12/2023
1546.0,256.0,8/28/2023,9/9/2023
1547.0,20.0,12/23/2019,1/5/2020
1548.0,120.0,4/17/2021,4/20/2021
1549.0,51.0,9/24/2023,9/28/2023
1550.0,187.0,9/19/2021,9/25/2021
1551.0,217.0,2/16/2021,3/1/2021
1552.0,140.0,3/29/2022,4/5/2022
1553.0,345.0,7/16/2021,7/30/2021
1554.0,56.0,10/6/2019,10/17/2019
1555.0,138.0,5/30/2023,6/7/2023
1556.0,134.0,8/23/2021,9/5/2021
1557.0,290.0,2/26/2023,3/2/2023
1558.0,112.0,10/12/2021,10/18/2021
1559.0,24.0,10/13/2019,10/19/2019
1560.0,5.0,2/25/2021,3/5/2021
1561.0,37.0,1/4/2024,1/11/2024
1563.0,239.0,6/5/2022,6/14/2022
1564.0,394.0,3/26/2022,4/5/2022
1565.0,80.0,6/10/2020,6/17/2020
1566.0,256.0,2/9/2022,2/20/2022
1567.0,43.0,4/26/2023,5/4/2023
1568.0,153.0,8/2/2022,8/8/2022
1569.0,424.0,2/3/2020,2/17/2020
1570.0,103.0,10/5/2021,10/15/2021
1571.0,285.0,11/13/2023,11/27/2023
1572.0,419.0,11/28/2023,12/4/2023
1573.0,414.0,8/16/2019,8/27/2019
1574.0,89.0,11/22/2020,11/27/2020
1575.0,96.0,6/3/2021,6/17/2021
1576.0,299.0,7/24/2019,8/6/2019
1577.0,33.0,7/31/2022,8/11/2022
1578.0,447.0,10/1/2019,10/6/2019
1579.0,115.0,9/17/2019,9/26/2019
1580.0,268.0,7/15/2023,7/18/2023
1581.0,259.0,12/2/2023,12/8/2023
1582.0,137.0,8/7/2022,8/11/2022
1583.0,60.0,2/13/2022,2/20/2022
1584.0,129.0,9/30/2021,10/3/2021
1585.0,126.0,6/25/2019,7/6/2019
1586.0,186.0,7/15/2020,7/29/2020
1588.0,436.0,6/19/2021,6/28/2021
1590.0,410.0,2/16/2019,2/26/2019
1591.0,362.0,2/20/2020,3/2/2020
1592.0,213.0,1/27/2020,1/30/2020
1593.0,307.0,3/26/2021,4/5/2021
1594.0,266.0,3/11/2021,3/23/2021
1595.0,4.0,7/31/2022,8/11/2022
1596.0,231.0,9/28/2023,10/9/2023
1597.0,91.0,2/18/2022,2/21/2022
1598.0,98.0,6/25/2023,6/28/2023
1600.0,370.0,3/8/2023,3/17/2023
1601.0,173.0,11/12/2019,11/15/2019
1602.0,287.0,10/7/2020,10/11/2020
1603.0,45.0,6/22/2021,6/28/2021
1604.0,121.0,8/19/2023,8/30/2023
1605.0,197.0,12/22/2020,1/2/2021
1606.0,431.0,10/5/2020,10/14/2020
1607.0,406.0,6/4/2020,6/16/2020
1608.0,431.0,10/28/2020,11/6/2020
1609.0,236.0,4/19/2022,4/28/2022
1610.0,200.0,11/14/2019,11/17/2019
1611.0,67.0,4/7/2023,4/13/2023
1612.0,141.0,3/18/2023,3/28/2023
1613.0,334.0,5/16/2019,5/30/2019
1614.0,172.0,5/2/2023,5/16/2023
1615.0,366.0,11/23/2022,12/2/2022
1617.0,426.0,4/3/2019,4/15/2019
1618.0,181.0,7/8/2021,7/19/2021
1619.0,64.0,2/14/2022,2/19/2022
1620.0,170.0,5/25/2022,6/5/2022
1621.0,442.0,1/1/2021,1/14/2021
1622.0,90.0,12/29/2020,1/3/2021
1623.0,272.0,8/3/2021,8/14/2021
1624.0,387.0,10/21/2019,10/27/2019
1627.0,6.0,6/20/2022,6/27/2022
1628.0,325.0,2/12/2021,2/18/2021
1629.0,101.0,6/9/2022,6/22/2022
1631.0,5.0,2/3/2024,2/10/2024
1632.0,248.0,6/22/2021,6/28/2021
1633.0,190.0,1/28/2023,2/10/2023
1635.0,435.0,10/17/2020,10/23/2020
1636.0,328.0,2/3/2024,2/10/2024
1637.0,142.0,10/26/2023,11/4/2023
1639.0,6.0,6/4/2019,6/7/2019
1640.0,296.0,9/14/2022,9/22/2022
1642.0,447.0,4/3/2022,4/13/2022
1643.0,56.0,5/4/2022,5/12/2022
1644.0,97.0,12/11/2019,12/24/2019
1645.0,32.0,3/16/2020,3/27/2020
1647.0,356.0,8/16/2020,8/24/2020
1649.0,50.0,3/12/2019,3/17/2019
1650.0,71.0,6/6/2020,6/15/2020
1651.0,319.0,4/24/2022,5/2/2022
1652.0,352.0,11/18/2023,11/22/2023
1653.0,182.0,3/29/2022,4/5/2022
1654.0,216.0,6/12/2020,6/26/2020
1655.0,373.0,2/7/2021,2/12/2021
1657.0,286.0,11/23/2023,12/3/2023
1658.0,45.0,11/8/2022,11/21/2022
1660.0,1.0,5/25/2019,5/29/2019
1661.0,188.0,6/15/2022,6/24/2022
1662.0,420.0,5/19/2020,5/31/2020
1663.0,272.0,10/15/2021,10/28/2021
1664.0,195.0,7/28/2020,8/2/2020
1665.0,49.0,12/22/2020,1/2/2021
1667.0,58.0,8/29/2021,9/9/2021
1669.0,130.0,9/30/2023,10/12/2023
1670.0,278.0,4/17/2019,5/1/2019
1671.0,115.0,5/24/2021,6/4/2021
1673.0,432.0,10/13/2019,10/27/2019
1674.0,66.0,12/5/2023,12/15/2023
1675.0,127.0,8/12/2021,8/22/2021
1676.0,135.0,11/6/2019,11/12/2019
1677.0,324.0,8/11/2023,8/18/2023
1678.0,378.0,3/12/2020,3/24/2020
1679.0,335.0,5/12/2021,5/21/2021
1681.0,321.0,9/7/2022,9/18/2022
1682.0,273.0,10/15/2021,10/24/2021
1683.0,7.0,11/30/2020,12/9/2020
1684.0,8.0,2/14/2020,2/19/2020
1685.0,337.0,7/17/2022,7/26/2022
1686.0,114.0,3/21/2022,3/31/2022
1687.0,215.0,10/25/2023,11/1/2023
1690.0,83.0,10/17/2020,10/28/2020
1691.0,261.0,8/17/2021,8/20/2021
1692.0,231.0,8/4/2020,8/17/2020
1694.0,186.0,6/27/2019,7/10/2019
1696.0,346.0,10/18/2022,10/27/2022
1697.0,319.0,5/29/2019,6/11/2019
1700.0,189.0,9/23/2021,10/7/2021
1701.0,356.0,3/7/2022,3/10/2022
1702.0,278.0,10/5/2021,10/15/2021
1703.0,164.0,3/14/2021,3/25/2021
1705.0,361.0,11/9/2019,11/22/2019
1706.0,363.0,3/19/2022,3/24/2022
1707.0,62.0,5/10/2020,5/21/2020
1708.0,415.0,11/9/2019,11/14/2019
1709.0,182.0,7/21/2020,7/26/2020
1710.0,271.0,1/15/2024,1/19/2024
1712.0,98.0,5/31/2021,6/10/2021
1713.0,83.0,2/8/2021,2/18/2021
1715.0,237.0,5/8/2022,5/15/2022
1716.0,417.0,8/16/2019,8/21/2019
1717.0,105.0,12/16/2021,12/24/2021
1719.0,147.0,7/19/2020,7/29/2020
1720.0,272.0,4/23/2023,5/4/2023
1721.0,205.0,5/4/2019,5/12/2019
1722.0,383.0,4/11/2023,4/20/2023
1723.0,406.0,2/16/2021,3/1/2021
1724.0,14.0,8/26/2022,9/5/2022
1725.0,25.0,12/6/2021,12/20/2021
1726.0,425.0,1/23/2020,1/30/2020
1727.0,210.0,1/2/2022,1/15/2022
1728.0,94.0,2/12/2022,2/18/2022
1729.0,335.0,11/24/2022,12/7/2022
1730.0,165.0,7/11/2022,7/24/2022
1731.0,315.0,2/23/2021,3/3/2021
1732.0,120.0,5/1/2020,5/14/2020
1735.0,318.0,11/6/2022,11/13/2022
1736.0,332.0,1/17/2020,1/20/2020
1737.0,271.0,5/26/2019,5/30/2019
1738.0,397.0,6/2/2022,6/10/2022
1741.0,377.0,3/19/2023,4/2/2023
1742.0,122.0,8/12/2022,8/23/2022
1744.0,2.0,2/12/2022,2/17/2022
1745.0,363.0,5/18/2023,5/26/2023
1746.0,421.0,12/5/2022,12/11/2022
1747.0,30.0,2/14/2020,2/19/2020
1748.0,309.0,11/26/2022,12/1/2022
1749.0,100.0,11/11/2022,11/19/2022
1750.0,92.0,5/25/2019,5/29/2019
1751.0,76.0,9/28/2019,10/5/2019
1752.0,113.0,1/1/2024,1/4/2024
1753.0,304.0,3/23/2019,4/2/2019
1754.0,203.0,4/17/2020,4/30/2020
1755.0,321.0,7/8/2023,7/14/2023
1756.0,426.0,8/17/2023,8/23/2023
1757.0,242.0,1/3/2020,1/16/2020
1758.0,208.0,1/17/2021,1/22/2021
1759.0,254.0,7/31/2020,8/3/2020
1760.0,133.0,11/13/2023,11/27/2023
1761.0,243.0,7/14/2020,7/26/2020
1762.0,329.0,10/30/2023,11/5/2023
1763.0,372.0,6/16/2023,6/22/2023
1764.0,10.0,8/5/2019,8/14/2019
1765.0,433.0,9/24/2023,10/6/2023
1766.0,410.0,10/16/2022,10/25/2022
1767.0,102.0,3/14/2023,3/17/2023
1768.0,399.0,1/4/2022,1/17/2022
1769.0,127.0,7/6/2020,7/12/2020
1770.0,195.0,2/10/2021,2/17/2021
1771.0,263.0,8/5/2022,8/15/2022
1772.0,387.0,1/29/2024,2/12/2024
1773.0,253.0,11/16/2023,11/21/2023
1774.0,396.0,12/25/2022,1/5/2023
1775.0,201.0,7/31/2022,8/11/2022
1776.0,378.0,6/22/2021,7/1/2021
1777.0,14.0,11/5/2020,11/12/2020
1778.0,384.0,1/24/2019,2/4/2019
1779.0,419.0,6/26/2023,7/3/2023
1780.0,278.0,11/8/2022,11/21/2022
1781.0,174.0,5/13/2020,5/27/2020
1782.0,242.0,6/27/2022,7/7/2022
1783.0,145.0,7/20/2021,7/24/2021
1784.0,196.0,3/27/2019,4/10/2019
1786.0,226.0,8/5/2019,8/16/2019
1787.0,241.0,10/7/2021,10/17/2021
1788.0,217.0,6/18/2019,6/22/2019
1789.0,307.0,2/4/2019,2/16/2019
1790.0,130.0,1/14/2023,1/26/2023
1791.0,333.0,7/11/2021,7/14/2021
1793.0,47.0,1/11/2020,1/19/2020
1794.0,270.0,11/28/2023,12/4/2023
1795.0,279.0,6/7/2019,6/13/2019
1796.0,421.0,3/26/2023,4/8/2023
1797.0,174.0,2/27/2021,3/3/2021
1798.0,202.0,4/1/2019,4/13/2019
1799.0,249.0,1/4/2024,1/11/2024
1800.0,80.0,10/11/2019,10/24/2019
1802.0,337.0,7/2/2019,7/5/2019
1803.0,268.0,4/10/2019,4/16/2019
1805.0,368.0,2/25/2021,3/5/2021
1806.0,427.0,2/22/2022,2/27/2022
1807.0,387.0,2/8/2019,2/13/2019
1808.0,166.0,10/17/2020,10/23/2020
1809.0,87.0,12/21/2019,12/24/2019
1811.0,186.0,5/19/2020,5/24/2020
1813.0,228.0,3/4/2023,3/18/2023
1814.0,163.0,10/7/2022,10/20/2022
1816.0,22.0,10/4/2020,10/8/2020
1819.0,56.0,3/26/2023,4/8/2023
1820.0,82.0,9/15/2022,9/21/2022
1822.0,386.0,9/17/2021,9/28/2021
1825.0,439.0,12/2/2022,12/6/2022
1826.0,245.0,10/5/2020,10/14/2020
1827.0,257.0,3/12/2020,3/22/2020
1828.0,313.0,7/17/2021,7/27/2021
1830.0,190.0,4/16/2021,4/21/2021
1831.0,400.0,5/29/2019,6/11/2019
1832.0,131.0,2/22/2020,3/7/2020
1833.0,300.0,1/28/2024,2/2/2024
1834.0,252.0,4/9/2023,4/14/2023
1836.0,366.0,1/7/2021,1/21/2021
1838.0,274.0,2/7/2019,2/20/2019
1839.0,437.0,10/5/2021,10/15/2021
1840.0,122.0,3/19/2020,3/22/2020
1841.0,258.0,8/31/2022,9/12/2022
1842.0,6.0,1/21/2020,2/1/2020
1843.0,18.0,2/4/2019,2/15/2019
1844.0,308.0,6/8/2021,6/18/2021
1845.0,408.0,3/4/2019,3/14/2019
1846.0,188.0,11/23/2022,12/2/2022
1847.0,208.0,7/29/2019,8/3/2019
1848.0,303.0,7/3/2023,7/15/2023
1849.0,440.0,6/25/2023,6/28/2023
1850.0,157.0,1/7/2021,1/21/2021
1851.0,423.0,12/27/2019,1/10/2020
1852.0,191.0,9/10/2021,9/13/2021
1853.0,339.0,7/15/2021,7/23/2021
1854.0,121.0,7/22/2021,8/2/2021
1855.0,395.0,11/19/2021,12/3/2021
1857.0,390.0,1/23/2020,1/30/2020
1858.0,315.0,8/31/2022,9/12/2022
1859.0,206.0,8/8/2022,8/22/2022
1860.0,12.0,7/31/2019,8/8/2019
1861.0,259.0,1/3/2024,1/11/2024
1862.0,118.0,6/26/2020,6/30/2020
1864.0,355.0,1/24/2020,1/28/2020
1865.0,389.0,1/31/2020,2/10/2020
1866.0,387.0,2/3/2020,2/17/2020
1868.0,375.0,1/29/2021,2/2/2021
1869.0,126.0,7/8/2023,7/14/2023
1870.0,254.0,12/13/2023,12/23/2023
1871.0,339.0,2/22/2020,2/28/2020
1872.0,138.0,11/24/2019,12/8/2019
1873.0,149.0,1/15/2020,1/26/2020
1875.0,376.0,7/23/2020,7/29/2020
1877.0,225.0,2/6/2019,2/9/2019
1878.0,374.0,2/26/2021,3/4/2021
1879.0,417.0,11/30/2022,12/9/2022
1880.0,354.0,12/16/2020,12/29/2020
1881.0,208.0,5/21/2023,6/1/2023
1883.0,51.0,7/25/2021,8/2/2021
1884.0,259.0,1/28/2023,2/10/2023
1885.0,172.0,6/19/2021,6/28/2021
1886.0,215.0,6/6/2020,6/12/2020
1887.0,125.0,10/19/2019,10/24/2019
1890.0,308.0,6/20/2022,6/27/2022
1892.0,218.0,6/2/2022,6/10/2022
1894.0,4.0,6/14/2021,6/27/2021
1895.0,307.0,6/16/2021,6/22/2021
1897.0,286.0,4/5/2021,4/11/2021
1898.0,347.0,12/14/2023,12/17/2023
1899.0,361.0,9/3/2022,9/12/2022
1900.0,25.0,1/17/2021,1/22/2021
1901.0,79.0,6/18/2020,6/23/2020
1902.0,330.0,11/2/2022,11/9/2022
1903.0,237.0,10/21/2020,11/3/2020
1904.0,238.0,1/9/2019,1/21/2019
1906.0,118.0,8/12/2021,8/22/2021
1908.0,311.0,11/26/2020,12/3/2020
1909.0,378.0,5/18/2022,5/31/2022
1910.0,138.0,5/4/2021,5/9/2021
1911.0,327.0,2/3/2024,2/13/2024
1912.0,83.0,8/16/2019,8/27/2019
1913.0,128.0,9/17/2019,9/26/2019
1914.0,22.0,4/1/2019,4/5/2019
1915.0,321.0,9/1/2020,9/15/2020
1916.0,332.0,11/27/2022,12/7/2022
1917.0,107.0,9/29/2020,10/6/2020
1918.0,221.0,8/7/2020,8/16/2020
1920.0,127.0,11/19/2021,12/3/2021
1922.0,221.0,10/5/2023,10/15/2023
1923.0,386.0,3/18/2023,3/22/2023
1925.0,287.0,7/17/2021,7/27/2021
1927.0,85.0,10/7/2020,10/12/2020
1928.0,404.0,2/18/2020,2/21/2020
1931.0,67.0,10/9/2022,10/23/2022
1932.0,341.0,4/1/2019,4/5/2019
1934.0,251.0,2/26/2023,3/11/2023
1935.0,181.0,8/12/2021,8/19/2021
1936.0,163.0,5/13/2020,5/27/2020
1937.0,102.0,2/9/2022,2/12/2022
1938.0,77.0,12/26/2023,1/5/2024
1940.0,119.0,4/13/2022,4/21/2022
1941.0,87.0,12/9/2021,12/18/2021
1942.0,369.0,9/5/2019,9/18/2019
1943.0,175.0,5/26/2020,6/2/2020
1944.0,337.0,11/9/2019,11/15/2019
1945.0,426.0,11/11/2021,11/25/2021
1946.0,15.0,10/17/2023,10/20/2023
1947.0,194.0,6/14/2020,6/26/2020
1950.0,89.0,5/30/2021,6/12/2021
1951.0,72.0,10/21/2022,10/30/2022
1952.0,447.0,11/7/2019,11/20/2019
1953.0,248.0,5/31/2021,6/10/2021
1954.0,287.0,4/25/2023,5/3/2023
1958.0,169.0,1/23/2020,1/30/2020
1959.0,214.0,6/30/2022,7/5/2022
1960.0,169.0,4/4/2022,4/14/2022
1961.0,297.0,7/1/2022,7/15/2022
1962.0,93.0,8/26/2020,9/6/2020
1963.0,54.0,10/21/2020,11/3/2020
1965.0,198.0,4/14/2019,4/26/2019
1966.0,255.0,1/19/2022,1/24/2022
1967.0,84.0,4/7/2022,4/18/2022
1968.0,194.0,8/12/2020,8/21/2020
1969.0,362.0,6/9/2021,6/19/2021
1970.0,198.0,4/9/2019,4/16/2019
1971.0,302.0,5/16/2019,5/28/2019
1972.0,14.0,5/30/2023,6/9/2023
1973.0,450.0,12/23/2023,12/29/2023
1975.0,191.0,10/17/2023,10/20/2023
1977.0,227.0,9/15/2019,9/25/2019
1978.0,1.0,7/14/2022,7/24/2022
1979.0,9.0,9/2/2019,9/6/2019
1980.0,312.0,11/14/2020,11/20/2020
1981.0,380.0,7/19/2021,7/24/2021
1983.0,288.0,8/4/2021,8/17/2021
1985.0,164.0,4/14/2019,4/26/2019
1986.0,75.0,11/21/2023,12/2/2023
1987.0,263.0,4/17/2021,4/20/2021
1989.0,47.0,12/5/2020,12/11/2020
1991.0,215.0,5/10/2022,5/24/2022
1992.0,375.0,1/12/2020,1/21/2020
1994.0,174.0,2/4/2019,2/16/2019
1995.0,75.0,1/13/2023,1/26/2023
1996.0,283.0,3/14/2020,3/24/2020
1997.0,215.0,4/11/2020,4/22/2020
1999.0,6.0,9/9/2020,9/14/2020
2000.0,442.0,1/29/2020,2/8/2020
2001.0,155.0,2/18/2021,2/22/2021
2002.0,264.0,12/30/2019,1/9/2020
2003.0,131.0,11/26/2021,11/29/2021
2004.0,256.0,4/17/2023,4/30/2023
2005.0,13.0,6/15/2020,6/18/2020
2006.0,215.0,4/5/2022,4/8/2022
2007.0,388.0,12/5/2020,12/11/2020
2008.0,446.0,11/27/2022,12/7/2022
2009.0,34.0,11/7/2021,11/19/2021
2012.0,86.0,3/26/2020,4/9/2020
2013.0,78.0,12/25/2022,1/5/2023
2014.0,16.0,9/7/2021,9/15/2021
2015.0,37.0,11/29/2022,12/3/2022
2016.0,432.0,4/14/2019,4/21/2019
2018.0,84.0,8/17/2023,8/23/2023
2021.0,250.0,3/19/2022,3/31/2022
2022.0,435.0,4/17/2021,5/1/2021
2023.0,114.0,1/30/2023,2/13/2023
2024.0,97.0,2/15/2021,2/26/2021
2026.0,296.0,9/17/2023,9/20/2023
2027.0,74.0,9/8/2022,9/11/2022
2028.0,14.0,8/16/2019,8/26/2019
2029.0,160.0,1/13/2023,1/18/2023
2031.0,187.0,10/21/2019,10/27/2019
2032.0,325.0,11/29/2022,12/3/2022
2033.0,4.0,5/19/2020,5/31/2020
2034.0,426.0,12/25/2023,1/5/2024
2035.0,400.0,8/24/2020,9/3/2020
2036.0,113.0,7/13/2019,7/18/2019
2037.0,171.0,5/27/2022,6/2/2022
2038.0,257.0,12/24/2019,12/31/2019
2040.0,46.0,11/27/2023,12/11/2023
2041.0,360.0,7/5/2020,7/9/2020
2042.0,109.0,4/4/2023,4/15/2023
2043.0,272.0,5/3/2022,5/17/2022
2045.0,107.0,8/20/2023,8/27/2023
2046.0,227.0,2/9/2019,2/14/2019
2047.0,16.0,8/16/2019,8/27/2019
2048.0,196.0,12/9/2022,12/20/2022
2049.0,191.0,7/2/2019,7/16/2019
2050.0,263.0,9/30/2023,10/8/2023
2051.0,429.0,10/1/2019,10/9/2019
2053.0,174.0,5/28/2021,6/5/2021
2054.0,271.0,11/10/2021,11/20/2021
2055.0,227.0,5/12/2021,5/16/2021
2056.0,4.0,2/8/2019,2/17/2019
2057.0,220.0,9/21/2023,9/26/2023
2058.0,35.0,2/7/2021,2/12/2021
2059.0,280.0,7/24/2023,8/7/2023
2060.0,261.0,11/6/2021,11/19/2021
2062.0,73.0,7/13/2020,7/21/2020
2064.0,431.0,10/19/2023,10/26/2023
2067.0,257.0,9/20/2020,9/24/2020
2069.0,113.0,8/30/2021,9/10/2021
2070.0,218.0,5/4/2023,5/16/2023
2072.0,272.0,9/3/2021,9/11/2021
2073.0,91.0,6/1/2021,6/6/2021
2074.0,191.0,3/10/2020,3/19/2020
2075.0,253.0,9/6/2023,9/17/2023
2076.0,158.0,8/6/2020,8/13/2020
2077.0,441.0,7/19/2020,7/29/2020
2079.0,450.0,8/7/2020,8/16/2020
2080.0,216.0,9/8/2022,9/11/2022
2082.0,182.0,1/5/2023,1/9/2023
2083.0,366.0,2/6/2019,2/9/2019
2084.0,374.0,6/30/2023,7/7/2023
2085.0,91.0,1/18/2024,1/25/2024
2087.0,160.0,6/21/2020,7/3/2020
2088.0,44.0,5/14/2020,5/25/2020
2089.0,404.0,5/12/2021,5/21/2021
2090.0,258.0,4/13/2022,4/21/2022
2091.0,359.0,4/8/2022,4/14/2022
2092.0,4.0,6/11/2020,6/17/2020
2093.0,344.0,5/13/2021,5/18/2021
2094.0,33.0,4/28/2020,5/3/2020
2095.0,273.0,8/7/2022,8/11/2022
2097.0,24.0,7/19/2021,7/24/2021
2099.0,98.0,12/19/2023,12/22/2023
2100.0,14.0,6/11/2021,6/17/2021
2101.0,94.0,8/30/2022,9/10/2022
2102.0,324.0,12/6/2022,12/11/2022
2103.0,303.0,11/7/2021,11/19/2021
2104.0,421.0,7/13/2021,7/23/2021
2105.0,168.0,4/1/2023,4/13/2023
2106.0,3.0,11/7/2022,11/14/2022
2108.0,345.0,10/25/2023,10/28/2023
2109.0,299.0,1/7/2021,1/12/2021
2110.0,223.0,6/30/2022,7/5/2022
2113.0,205.0,11/11/2019,11/20/2019
2114.0,63.0,1/27/2022,2/7/2022
2115.0,300.0,8/16/2019,8/27/2019
2116.0,330.0,11/20/2020,12/4/2020
2117.0,383.0,11/2/2023,11/5/2023
2119.0,51.0,12/13/2023,12/16/2023
2120.0,92.0,9/29/2019,10/12/2019
2122.0,271.0,11/9/2021,11/12/2021
2123.0,13.0,10/9/2023,10/18/2023
2124.0,316.0,1/4/2019,1/8/2019
2125.0,392.0,10/12/2021,10/18/2021
2126.0,128.0,1/4/2024,1/11/2024
2127.0,247.0,4/29/2023,5/9/2023
2128.0,417.0,8/27/2021,9/1/2021
2129.0,39.0,5/26/2020,6/1/2020
2130.0,103.0,9/5/2019,9/18/2019
2131.0,444.0,10/22/2021,10/26/2021
2133.0,353.0,5/31/2021,6/10/2021
2134.0,348.0,4/11/2023,4/20/2023
2136.0,316.0,1/4/2019,1/8/2019
2137.0,355.0,5/6/2020,5/20/2020
2138.0,406.0,7/29/2022,8/8/2022
2139.0,223.0,3/29/2022,4/5/2022
2140.0,380.0,5/4/2021,5/18/2021
2141.0,361.0,8/19/2023,8/30/2023
2142.0,91.0,8/12/2020,8/21/2020
2143.0,92.0,12/31/2021,1/4/2022
2144.0,195.0,9/15/2021,9/26/2021
2145.0,396.0,10/7/2020,10/11/2020
2146.0,361.0,9/11/2021,9/24/2021
2147.0,191.0,2/13/2022,2/20/2022
2148.0,71.0,11/1/2020,11/15/2020
2149.0,107.0,1/1/2023,1/6/2023
2151.0,37.0,5/11/2023,5/24/2023
2152.0,86.0,5/5/2023,5/12/2023
2153.0,15.0,11/19/2022,12/2/2022
2154.0,77.0,12/30/2019,1/9/2020
2155.0,23.0,9/27/2021,10/10/2021
2157.0,153.0,8/24/2020,9/3/2020
2158.0,170.0,5/18/2022,5/27/2022
2159.0,123.0,10/23/2023,10/27/2023
2160.0,412.0,6/14/2020,6/26/2020
2161.0,415.0,2/27/2021,3/6/2021
2162.0,192.0,4/30/2020,5/11/2020
2163.0,308.0,4/20/2023,4/26/2023
2164.0,262.0,6/1/2023,6/5/2023
2165.0,407.0,4/7/2023,4/13/2023
2166.0,29.0,2/22/2023,2/27/2023
2167.0,210.0,1/9/2024,1/19/2024
2168.0,346.0,8/28/2023,9/4/2023
2169.0,316.0,9/10/2019,9/13/2019
2172.0,160.0,10/21/2019,10/27/2019
2174.0,421.0,2/10/2021,2/17/2021
2175.0,65.0,12/3/2021,12/17/2021
2176.0,293.0,3/9/2022,3/21/2022
2177.0,377.0,1/15/2019,1/22/2019
2178.0,99.0,9/15/2022,9/19/2022
2179.0,140.0,2/10/2023,2/19/2023
2182.0,178.0,1/10/2020,1/24/2020
2183.0,402.0,11/1/2020,11/15/2020
2184.0,48.0,3/14/2020,3/18/2020
2185.0,409.0,8/23/2023,8/26/2023
2186.0,438.0,7/19/2020,7/29/2020
2187.0,201.0,10/9/2022,10/23/2022
2188.0,223.0,5/6/2022,5/15/2022
2189.0,438.0,5/9/2021,5/21/2021
2190.0,220.0,4/18/2021,4/30/2021
2191.0,403.0,3/26/2022,4/8/2022
2192.0,419.0,7/10/2021,7/13/2021
2193.0,277.0,7/17/2022,7/26/2022
2194.0,246.0,8/30/2019,9/12/2019
2195.0,256.0,2/26/2023,3/11/2023
2196.0,416.0,10/21/2021,10/31/2021
2197.0,143.0,5/25/2022,6/5/2022
2198.0,251.0,7/4/2022,7/18/2022
2199.0,240.0,3/18/2021,3/29/2021
2202.0,252.0,6/18/2023,6/30/2023
2204.0,368.0,10/8/2020,10/19/2020
2205.0,96.0,12/25/2021,1/2/2022
2206.0,82.0,7/15/2023,7/18/2023
2209.0,401.0,12/29/2020,1/5/2021
2210.0,75.0,1/19/2020,2/2/2020
2211.0,75.0,12/14/2022,12/17/2022
2212.0,273.0,11/12/2019,11/15/2019
2213.0,41.0,8/7/2021,8/15/2021
2214.0,169.0,4/14/2019,4/21/2019
2215.0,245.0,1/11/2020,1/22/2020
2216.0,425.0,6/27/2021,7/8/2021
2217.0,118.0,8/25/2022,9/2/2022
2219.0,402.0,1/27/2024,2/7/2024
2220.0,8.0,7/10/2021,7/13/2021
2221.0,93.0,6/22/2021,7/1/2021
2222.0,23.0,2/5/2019,2/9/2019
2223.0,184.0,10/17/2023,10/23/2023
2224.0,92.0,5/21/2022,6/1/2022
2225.0,23.0,9/22/2020,9/26/2020
2226.0,151.0,11/12/2021,11/16/2021
2228.0,85.0,11/21/2023,12/2/2023
2229.0,161.0,1/19/2022,1/24/2022
2230.0,201.0,1/28/2024,2/2/2024
2231.0,248.0,11/9/2019,11/22/2019
2233.0,215.0,3/16/2019,3/30/2019
2234.0,45.0,12/28/2023,1/6/2024
2235.0,386.0,1/30/2022,2/3/2022
2236.0,84.0,6/23/2019,7/5/2019
2237.0,171.0,8/18/2019,8/26/2019
2238.0,260.0,11/10/2023,11/20/2023
2239.0,56.0,8/2/2022,8/8/2022
2240.0,424.0,9/23/2021,10/7/2021
2241.0,378.0,5/21/2023,5/30/2023
2242.0,186.0,1/5/2023,1/9/2023
2243.0,56.0,4/27/2022,5/11/2022
2245.0,126.0,7/4/2022,7/8/2022
2246.0,36.0,3/30/2023,4/5/2023
2248.0,353.0,1/23/2022,1/27/2022
2249.0,278.0,12/15/2019,12/20/2019
2250.0,182.0,5/18/2021,5/25/2021
2251.0,225.0,5/13/2021,5/18/2021
2253.0,358.0,7/11/2021,7/14/2021
2254.0,65.0,11/5/2021,11/11/2021
2255.0,51.0,1/19/2020,2/1/2020
2256.0,417.0,11/4/2022,11/13/2022
2257.0,449.0,2/18/2020,2/21/2020
2259.0,435.0,4/17/2019,5/1/2019
2260.0,90.0,1/4/2024,1/11/2024
2263.0,72.0,2/4/2023,2/10/2023
2264.0,300.0,5/10/2022,5/24/2022
2266.0,272.0,12/12/2022,12/22/2022
2267.0,1.0,7/13/2021,7/23/2021
2268.0,85.0,1/4/2024,1/13/2024
2269.0,2.0,10/7/2022,10/20/2022
2270.0,90.0,6/9/2022,6/22/2022
2271.0,4.0,9/10/2022,9/15/2022
